"filename", "configuration", "rate", "time"
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=20", 1436.1770116890448, 0.000696293
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=20", 843.6269886397189, 0.001185358
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=20", 4871.157874226704, 0.00020529
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=20", 866.5706506385758, 0.001153974
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=30", 4671.500112116003, 0.000214064
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=30", 811.4828063023001, 0.001232312
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=30", 4725.317305057035, 0.000211626
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=30", 804.3945684061164, 0.001243171
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=30", 4834.98206221655, 0.000206826
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=30", 869.6476448637305, 0.001149891
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=40", 4601.636341883173, 0.000217314
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=40", 776.9156603666577, 0.001287141
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=40", 4598.4411284574535, 0.000217465
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=40", 825.9138737012504, 0.00121078
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=40", 4938.466704857476, 0.000202492
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=40", 882.0481157247128, 0.001133725
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=50", 4975.149130095175, 0.000200999
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=50", 858.4648930781976, 0.00116487
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=50", 4965.514501785103, 0.000201389
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=50", 865.4127412987077, 0.001155518
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=50", 4882.717134430968, 0.000204804
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=50", 849.2944062073229, 0.001177448
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=100", 4832.528717301903, 0.000206931
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=100", 812.9605421471264, 0.001230072
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=100", 4631.023224581471, 0.000215935
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=100", 908.7662317008559, 0.001100393
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=100", 3812.559332954619, 0.000262291
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=100", 898.7342227207201, 0.001112676
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=150", 4005.046358411599, 0.000249685
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=150", 844.06064069267, 0.001184749
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=150", 4120.958370078546, 0.000242662
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=150", 849.8797845044819, 0.001176637
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=150", 4792.347579385238, 0.000208666
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=150", 859.3021607152832, 0.001163735
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=200", 5082.7987923270075, 0.000196742
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=200", 874.6319985865947, 0.001143338
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=200", 4961.917284838862, 0.000201535
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=200", 869.7225237260304, 0.001149792
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=200", 5094.658759756272, 0.000196284
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=200", 878.4636724525213, 0.001138351
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=250", 4902.537553437659, 0.000203976
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=250", 868.2613153985276, 0.001151727
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=250", 3303.3390150764394, 0.000302724
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=250", 836.9797752207115, 0.001194772
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=250", 5100.3233605010555, 0.000196066
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=250", 804.2690601713898, 0.001243365
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=300", 4161.932468483767, 0.000240273
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=300", 861.2759976159881, 0.001161068
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=300", 5170.203085577202, 0.000193416
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=300", 849.5887990212736, 0.00117704
"aexpr-and-callback-count/proxies.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=300", 5081.429914377906, 0.000196795
"aexpr-and-callback-count/proxies.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=300", 805.7452861886394, 0.001241087
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=0", 615.8625247037855, 0.001623739
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=0", 62.60663867022999, 0.015972747
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=0", 662.3942239223674, 0.001509675
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=0", 62.744759463572464, 0.015937586
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=0", 595.0117782581506, 0.001680639
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=0", 61.62522986210738, 0.01622712
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=1", 248.70728172640656, 0.004020791
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=1", 48.796283518899095, 0.020493364
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=1", 259.5589055958304, 0.00385269
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=1", 50.20773954313368, 0.019917248
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=1", 281.1884373065072, 0.003556334
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=1", 51.35450854325901, 0.019472487
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=10", 249.82961620175044, 0.004002728
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=10", 48.737648600481364, 0.020518019
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=10", 272.36297486825123, 0.003671571
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=10", 48.867049227248245, 0.020463687
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=10", 276.5824039934074, 0.003615559
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=10", 45.83718384776481, 0.021816349
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=20", 242.2083393784498, 0.004128677
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=20", 45.31298152123019, 0.022068731
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=20", 232.16583326871387, 0.004307266
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=20", 44.91486275477675, 0.022264345
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=20", 253.85491379340982, 0.003939258
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=20", 46.25020240244826, 0.021621527
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=30", 231.78027415434389, 0.004314431
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=30", 45.637914445887716, 0.021911606
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=30", 242.17273503106105, 0.004129284
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=30", 45.043192593025346, 0.022200913
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=30", 223.74187705115364, 0.004469436
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=30", 43.908599507995355, 0.022774582
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=40", 213.4864970858026, 0.004684137
